FeatureID,FeatureName,oligodendrocyte Average,oligodendrocyte Log2 Fold Change,oligodendrocyte P-Value,OPC Average,OPC Log2 Fold Change,OPC P-Value,microglia Average,microglia Log2 Fold Change,microglia P-Value,astrocyte Average,astrocyte Log2 Fold Change,astrocyte P-Value,pericyte Average,pericyte Log2 Fold Change,pericyte P-Value,endothelial stalk Average,endothelial stalk Log2 Fold Change,endothelial stalk P-Value,ependymal Average,ependymal Log2 Fold Change,ependymal P-Value,inhibitory Average,inhibitory Log2 Fold Change,inhibitory P-Value,excitatory Average,excitatory Log2 Fold Change,excitatory P-Value,exclude_debris Average,exclude_debris Log2 Fold Change,exclude_debris P-Value
ENSMUSG00000038695,Josd2,1.536579556975403,3.144581048907614,6.736252691354389e-48,0.27153966521954526,0.03871998075323191,1,0.35634381755271055,0.4371050798592564,1,0.22705112508859135,-0.2328901107937298,0.9116285151885133,0.19457747421545615,-0.4083529560398955,1,0.2519721671255847,-0.06369620209570348,1,0.2664968029285803,0.020586105263926457,1,0.20719530795601793,-0.37350245339326715,0.7044823883946304,0.16408209913953017,-2.0303494364860093,5.41109327186584e-35,0.4048854498558642,0.6222255599007913,0.9960904898224664
ENSMUSG00000102758,Naaladl2,2.420162756058008,0.9213826873138221,0.001953522588205079,1.9882987056571664,0.5612832127743621,0.9251631931864851,0.222273866394265,-2.59418445622329,1,1.1596851768765393,-0.2340795546432098,0.8160492464903725,1.7310685637099201,0.3507609449235448,1,0.6236934829841204,-1.1207664851376622,1,2.6476630420826486,0.9693494816564422,0.6321316951497061,1.5400879876592233,0.19704761160233802,0.8215286213591158,1.2586890342572743,-0.4652716896716429,0.017089872016494104,0.878785465028069,-0.624625630274557,0.9962666642836948
ENSMUSG00000091337,Eid1,1.410695926169876,0.912607402789172,0.002246640845376785,0.8763325559358053,0.1448527462258089,1,0.8785109957487617,0.14767862128196615,1,0.6791415298535967,-0.23492311681578837,0.8151031693199536,0.8655342818549601,0.12667434065512892,1,0.9080977112248794,0.19566368844863266,1,0.7371924548543844,-0.10525670050677971,1,1.073778916982227,0.46647823661313237,0.3599367146199577,0.7232350094043929,-0.5733567915987678,0.0024737775565017526,1.757570930056138,1.149119838958297,0.9960904898224664
ENSMUSG00000024073,Birc6,1.033844294901266,-0.2008635380502815,0.7777585669434995,1.0906469198074298,-0.11247527649748726,1,1.2736645360052328,0.11211010905351304,1,1.0079345515008733,-0.23498872097753454,0.8151031693199536,1.3016562068206377,0.14218940891816473,1,1.1775332958740194,-0.00100862982009714,1,1.1317461630863086,-0.058481482142975244,1,1.155365060184308,-0.029569284239319482,1,1.2029446970010866,0.15868513893066072,0.5396252529605261,0.9892087695342138,-0.25248910453091516,0.9960904898224664
ENSMUSG00000028484,Psip1,1.1445419638953327,0.15146079611644003,0.7990100011896014,1.282519989032811,0.3087847454424903,1,0.9137925618430894,-0.18419739327989065,1,0.8875112332576837,-0.236273866088145,0.8137754894079879,0.9125012583897254,-0.18548474909168197,1,0.9105924851568159,-0.18968292059246084,1,1.0556042193924284,0.023946161784685054,1,1.5106595547740154,0.5806434041651669,0.19882690785509638,1.000213637635228,-0.2505240956616457,0.24812425481130923,1.771373843119406,0.771015521624374,0.9960904898224664
ENSMUSG00000068739,Sars,0.8526118295987054,0.35536917932943446,0.37595855394463956,0.611525279110133,-0.15165639985622448,1,0.7514973578091817,0.14866984019545137,1,0.5802736981694505,-0.23655883200672345,0.8140241745755044,0.5636037184171834,-0.2617463928231907,1,0.6187039351202475,-0.13259451515297183,1,0.41185869543507864,-0.7163311492394122,1,0.9718560518676037,0.5548280687756265,0.23181241811163375,0.6498757297380268,-0.291766296777834,0.16770537293387663,1.343483538158095,0.9869876771040978,0.9960904898224664
ENSMUSG00000025558,Dock9,2.2912818959475874,1.2120962185283184,1.3063443449218015e-05,2.4775189289452726,1.224729488138886,0.2350239809377908,0.3775127572093072,-1.506736969092455,1,0.9199881663399758,-0.23660136053332315,0.8136093119835186,0.684375943792294,-0.6498671124985458,1,3.7596243154282782,1.8214194770761063,0.21651518629567618,0.6852774932449207,-0.6510978063104034,1,0.8067697210481437,-0.4370905354764484,0.5301191018278273,0.9710676958166741,-0.6253033801417966,0.000829062882209128,0.6855446821423156,-0.6492841619415023,0.9974982510888868
ENSMUSG00000005886,Ncoa2,1.2346586583291308,0.27005301977123053,0.5404327350312986,0.907750368440546,-0.19546273313534948,1,1.2983616322712621,0.3231015441518897,1,0.8866490137953219,-0.23757860436586584,0.8118085324948838,0.5837324226463685,-0.824850554037965,1,0.7010314748741514,-0.5672539797114629,1,0.9967672629017029,-0.058684403112549764,1,0.961089552031552,-0.11738364088794179,1,1.0415442256309462,0.02478585309150199,0.9967657947791682,0.6211310878470644,-0.7385047508569663,1
ENSMUSG00000026478,Lamc1,0.7023507337800444,1.8327025904788663,5.725515229952687e-13,0.9313137278191016,2.064741906893509,0.0006712457248193636,0.12348548133014722,-0.8711779685390115,1,0.19716085039338438,-0.23779299914187124,0.9034821927350543,2.5093784605717446,3.4637158598949767,0.00450474042365969,0.3692265419265993,0.6867759304845811,1,0.276879795250473,0.2747903489255299,0.972542320705036,0.18757635269921255,-0.3155931787578403,0.7908215578552453,0.18008806488807474,-1.2736444110199392,2.153354259031776e-13,0.15183204369594908,-0.5710425465907738,0.9960904898224664
ENSMUSG00000024097,Srsf7,0.7780807275503536,0.24197445339525808,0.6027050709515148,0.9346799220160381,0.49604545546633766,0.8460247227351201,1.3054179454901278,0.9749504410641883,0.7856209754773373,0.5684900321838401,-0.23845284952449253,0.8102460700777387,1.5700389298764392,1.237563671972447,0.9772967296624036,0.880655197973578,0.4059818363811095,1,0.6679725060417662,0.006679476576629484,1,0.8969690641190661,0.45951745609513883,0.3679105354990131,0.6355960618660268,-0.30999578595212657,0.13795908466561183,0.6073281747837963,-0.12922651679754393,0.9960904898224664
ENSMUSG00000004637,Wwox,1.4328754230260878,-0.5944874439516112,0.15596475519014152,1.980444252530981,-0.09631955744433085,1,2.346224145272797,0.14779360221033833,1,1.8040505217482126,-0.2395106762022936,0.8072892021689135,1.878679061390611,-0.17534543501441302,1,1.5467598378006187,-0.4543500801629038,1,4.260487849416654,1.0126757224895289,0.8433975008038259,2.2442170769370073,0.09105362004330275,0.9885058819099193,2.1788560829762207,0.23125466283416096,0.33122954442823094,1.1870505234410564,-0.8357466077832342,1
ENSMUSG00000030016,Zfp638,1.0580219446274068,-0.011441469417428476,1,1.1388957032968532,0.09660353685708187,1,1.14312274145622,0.1007130581737614,1,0.9084919068418192,-0.2408333761304054,0.804757115155816,0.8588247137785651,-0.31057699439312436,1,0.9155820330206889,-0.22003816663815212,1,0.754497442057539,-0.4984636490822172,1,1.0938763833428569,0.039641917073743746,1,1.076137223856073,0.07059922841375034,0.8347734243659357,0.841977696859354,-0.33982336226376125,0.9960904898224664
ENSMUSG00000055485,Soga1,0.41501635108425383,1.3225548105138307,1.7046666740253328e-06,0.60479289071626,1.7689432222919723,0.00827114710936439,1.284249005833531,2.8458595412433683,0.0026565204784391064,0.15548690971256698,-0.24088778936158262,0.8988710531535015,0.42941235688928253,1.2495403177748179,0.9854581853909262,0.19459236669104557,0.10629563332847924,1,0.08306393857514191,-1.086305242917494,1,0.2595922738248031,0.5442986552610525,0.25253554752685137,0.1479755723496335,-1.1205587273543849,2.184584619456747e-10,0.09201942042178732,-0.9277659620387531,1
ENSMUSG00000033379,Atp6v0b,3.1079269738875706,0.13797575142256924,0.8294458189365856,2.899415268294649,0.02756627028420855,1,5.034679481660573,0.8245976721299157,1,2.4219744697741254,-0.2419645014690237,0.8021054367755877,2.026289559071302,-0.4943494590494768,1,2.38250910499934,-0.2583474667074315,1,2.460769180288579,-0.21208368620859908,1,3.3440748490776704,0.24905866255912246,0.7308692169879945,2.8021501774501725,-0.10194702131286659,0.6928662302271035,3.943032165073587,0.4685163984632261,0.9960904898224664
ENSMUSG00000014496,Ankrd28,1.0672134478290802,1.455685530889891,5.1494917367384966e-08,1.7672519533916686,2.077584747433053,0.0009619986743849515,0.16582336064334055,-1.3681453073989935,1,0.36989214935318615,-0.24235009452954692,0.803567405562201,0.42941235688928253,-0.004634985135477887,1,0.4116376987695195,-0.07359879972189365,1,0.477617646807066,0.14215937614787344,1,0.5825872689063553,0.45250990478144115,0.3826936156890526,0.3565894526345908,-1.066942801221579,1.2811862527670522e-09,0.34507282658170246,-0.32116595720061536,0.9960904898224664
ENSMUSG00000034101,Ctnnd1,0.40422632558663724,-0.5769029712563477,0.1738710925592952,0.5430793304390905,-0.11905492288087849,1,0.920848875061955,0.646297650652461,0.9356819748635916,0.5018117270945323,-0.2431341873275571,0.8016966222823324,1.0668213241468112,0.8567871900559164,1,0.9380349984081171,0.6742944314793021,1,0.7025824804480754,0.25565008000925515,0.9736413444730657,0.3277801061197974,-0.8843274631884883,0.07756367272069631,0.6246013880115292,0.47193957913389917,0.027856197842177962,0.39108253679259614,-0.5838921034004785,0.9960904898224664
ENSMUSG00000086742,Gm16201,0.008991687914680512,-1.2685972552541536,0.007170808458574907,0.046004654024798995,1.1673937865545838,0.3030445578178376,0.11642916811128166,2.51623242406519,0.04071642031044349,0.017819202222142613,-0.24327191974744533,0.9149952845867195,0.0670956807639504,1.792324765559747,0.8465722953620525,0.0274425132513013,0.4926238182606877,1,1.0244552424267501,5.88322799413493,2.290094824378034e-28,0.015551610874296958,-0.4520666774722386,0.6507777678596969,0.017078616856300435,-1.1523480312442747,3.838945011168344e-09,0.009201942042178732,-0.6320352477715963,1
ENSMUSG00000001036,Epn2,1.6838434234891706,1.0234983857218105,0.0004190154463977986,6.919773204169156,3.0885748011687735,1.4920528348922718e-10,0.40573801008476945,-1.1218089723644464,1,0.7535798101041601,-0.24338603567151723,0.8011991026710245,1.2748179345150574,0.5246279961243847,1,0.8781604240416416,-0.011870813742971303,1,0.6472065213979807,-0.4513615466577867,1,0.5459811694637794,-0.7301409139110908,0.17789483743483375,0.7635432268130313,-0.8485545266056163,2.4550292540271138e-06,0.6303330298892431,-0.48801859636017847,0.9960904898224664
ENSMUSG00000066571,4931406P16Rik,0.6513978355968548,0.5568240687229875,0.10592111751113228,0.48697609382348206,0.09494383336604906,1,0.539807961243215,0.24600325758565245,1,0.3885735710376905,-0.24343784030989868,0.8017572636875763,1.516362385265279,1.7342210676648195,0.6669954111956722,1.9758609540936936,2.1370372291046404,0.03175099240996777,0.3495607415037222,-0.37830551570253923,1,0.4761185483053992,0.06355565185847967,1,0.4304682976812761,-0.3861393006236429,0.05591528306612486,0.326668942497345,-0.4715772767957438,0.9960904898224664
ENSMUSG00000091908,Gm17231,0.17304003853585162,0.06885476110690192,0.909105848361878,0.10659614956965621,-0.628822388726102,1,1.256023752958069,2.958196882162338,0.0012967420930334735,0.1405417723649635,-0.24539495233572417,0.8939603320054533,0.10064352114592559,-0.6366747349651103,1,0.25446694105752116,0.633887541452941,1,0.25611381060668753,0.645976157689359,0.8392037782718298,0.235666718633577,0.5462747226483029,0.25253554752685137,0.15638917947609357,-0.3748831020149921,0.06911012038954442,0.1748368988013959,0.10883815729158952,0.9960904898224664
ENSMUSG00000038535,Zfp280d,0.9425287087455105,-0.04982246029962853,1,0.9526329577330328,-0.031456690965308634,1,0.8255886466072699,-0.23742626054191218,1,0.8254314319676384,-0.24854595446927938,0.7910100794284842,1.2345605260566872,0.3417883529657391,1,0.8058119800154836,-0.273118591142534,1,1.076370204036214,0.1452583294206668,1,1.1946029706979187,0.3149167594060504,0.6147376681658617,0.9709838949488806,-0.018114746042270296,0.9881648025433538,0.7453573054164773,-0.3838847674898981,0.9960904898224664
ENSMUSG00000039278,Pcsk1n,4.13857422419695,0.7383166095247966,0.019131719292761112,4.93147449851199,0.942650732070534,0.5306703165296387,2.8154689743273567,0.11665495184651964,1,2.1977974095600734,-0.24878312745117448,0.7907073346474967,2.0464182633004873,-0.3463532106199654,1,2.372530009271594,-0.13023280835081374,1,0.9829232731391793,-1.4021638026552248,1,7.142495991236725,1.6210801023584092,2.0754019587998087e-08,2.1280895172669627,-1.0639161678072462,1.2143756651723314e-09,6.0870846609012315,1.2319971784592592,0.9960904898224664
ENSMUSG00000028820,Sfpq,0.8326303008994154,0.012655421927878774,1,1.1063558260598,0.42759996961588204,1,0.9314333448902533,0.1746020687114333,1,0.6995473904628244,-0.25008975778986425,0.7882418477142583,1.0802404602996014,0.3875288399717624,1,0.7958328842877377,-0.052824957999928646,1,0.7752634267013245,-0.0901431707048142,1,0.9235264303813271,0.1714199613627978,0.8641402959093664,0.821198223854909,-0.04056696205717539,0.9064849771064012,0.7591602184797455,-0.1197692364262512,0.9960904898224664
ENSMUSG00000039286,Fndc3b,0.15725463086341251,-1.5467712258839472,8.095683460057652e-05,0.4701451228387995,0.0998995147466013,1,0.8008915503412405,0.8711581944788903,0.8383349295204349,0.37190399476536357,-0.25144645869672977,0.787300490046912,0.9594682349244906,1.129821842788008,1,0.3916795073140276,-0.16185149701300672,1,1.0175332475454884,1.2180748930088987,0.47265500186647263,0.4155868936715972,-0.08528023658850925,1,0.46363668115391454,0.4331604037383403,0.04622420446285067,0.2576543771810045,-0.7536355036183842,1
ENSMUSG00000005533,Igf1r,0.8292334410205361,-0.9265765908776807,0.016312307410482976,0.8696001675419323,-0.8186702022649728,1,1.6511772932145399,0.11209628746797651,1,1.2916047546178855,-0.25158769300630335,0.7856291835512754,1.3150753429734277,-0.21740792707544382,1,5.061896307899121,1.7451265727889074,0.2773009310676349,1.7893356768061819,0.2283474265874076,0.9793798858857607,0.6392908347095612,-1.3040551275813284,0.0038505377467448467,1.6475921015130106,0.6645365352229285,0.0014106263623388173,0.8327757548171753,-0.8744370741058003,1
ENSMUSG00000037487,Ubr5,0.6713793642961449,-0.9238376756428539,0.016526666390632765,0.7360744643967839,-0.7511548860396401,1,0.7867789239035095,-0.649225939909741,1,1.0421359235078889,-0.25402080439293884,0.7808089021441752,1.4492667045013286,0.23020712849739444,1,0.9255611287484348,-0.4158940186472445,1,1.1179021733237848,-0.14289441361159785,1,1.0907660611679975,-0.18719876444508116,0.9150952329910381,1.314919416546664,0.5360264732096953,0.011218067278843434,0.7959679866484604,-0.6316580808125043,0.996677855453546
ENSMUSG00000061032,Rrp1,0.7706875619316164,0.5491003447378773,0.11194884530750215,0.4959526116819794,-0.130962414781865,1,0.7268002615431522,0.4240351974653424,1,0.4587007539764453,-0.2541855541097541,0.7819944119164915,0.8118577372437998,0.5835919584039657,1,0.7858537885599918,0.5374360422503485,1,0.7060434778887063,0.382219722403359,0.9301071952398062,0.9003186418458378,0.7866566182700082,0.04173877142720692,0.49765983347804593,-0.5433037825945279,0.004529902409342778,1.3710893642846311,1.3406133625470904,0.9960904898224664
ENSMUSG00000031214,Ophn1,0.09071614029477672,-2.1189234512388015,1.2093560694525697e-07,0.8696001675419323,1.23920683180573,0.15148662346820185,3.8174654514062656,3.3976716849498785,5.887969510308649e-05,0.3155723232243966,-0.25684376983841606,0.7788572734110933,0.4763793334240478,0.35877177874805555,1,0.34926835047110744,-0.09417067640935817,1,1.0590652168330594,1.5100847479094615,0.2963072922465547,0.5579439470593924,0.6183547905870516,0.16145654596473177,0.36213707008251567,-0.22618959063219468,0.31219293919349855,0.23464952207555767,-0.6543307967006458,0.9994132964236041
ENSMUSG00000013663,Pten,0.7213331860443699,-0.32699727174074356,0.5282714566693075,0.8561353907541862,-0.0605965342466091,1,2.6143640475896883,1.55791667824796,0.3750824538640431,0.7521427776668905,-0.25792053775609425,0.7737317802462865,4.039159981989814,2.1809584130709068,0.33510171143346873,1.040320729617513,0.22211391790363472,1,0.8133343985482645,-0.13350265321724517,1,0.9201768526545554,0.04659705288356952,1,0.897389972852693,0.03917162759152895,0.9443137654210815,0.8143718707328178,-0.13117111285541388,0.9960904898224664
ENSMUSG00000033585,Ndn,0.7660918103307796,0.30365772935774327,0.47570976944655924,0.6261121206301912,-0.009184161032642413,1,0.6174274066507361,-0.027154596960627053,1,0.5305523758399235,-0.259737167163652,0.7721117870103552,0.6441185353339238,0.036241961358513874,1,0.5588293607537719,-0.17209609871861575,1,0.38763171335066227,-0.6960836319626067,1,1.9554356257789083,1.825114345139708,6.176144069852181e-11,0.5295544437602242,-0.9664033347176357,5.396834849483668e-08,1.8127825823092103,1.528649988188485,0.9960904898224664
ENSMUSG00000067336,Bmpr2,0.32030390504961914,-0.7066457768443541,0.08052827616228322,0.48585402909116987,-0.0672485378084674,1,0.6668215991827949,0.3928593123258389,1,0.42852307279378443,-0.2599147119301519,0.7716538634589527,0.831986441472985,0.7116554086850868,1,1.8810595446801073,1.9042685055022122,0.09080707041807491,0.3772487210287695,-0.4264245690609658,1,0.5672749135839705,0.16540983719978963,0.8753778390361686,0.5162971464753041,0.10051960688316797,0.732639413371812,0.4508951600667579,-0.16834429863170874,0.9960904898224664
ENSMUSG00000024975,Pdcd4,0.6086373641803742,-0.852405313628524,0.028730869078285558,1.690951551594441,0.6750635785892273,0.8250214423743434,1.5629733779787205,0.552656950504039,0.9653936137818272,0.8967082408562088,-0.26079626884657575,0.7683382170580144,0.8789534180077502,-0.27770102571869293,1,0.9006133894290699,-0.24421010664330306,1,1.595519820130851,0.5825816753939052,0.847979537771984,1.112538316392013,0.06517882096723904,1,1.0974896849698381,0.22272321684267304,0.3544040162988695,1.3296806250948268,0.31810764057206575,0.9960904898224664
ENSMUSG00000041923,Nol4,0.2867349368348119,-2.3047289758265874,2.459799977347502e-09,1.4968343529044357,0.159555759029463,1,0.1411262643773111,-3.2231607658104924,1,1.128070463256609,-0.26122594465915805,0.7675114435945546,0.046966976534765274,-4.655842026981736,1,0.5937561958008827,-1.1777873898551525,1,0.553759590500946,-1.2758003272853693,1,1.297722113572103,-0.05073507883793493,1,1.4627776676813866,0.7735302511423636,0.000180557265072816,0.8373767258382646,-0.6801971338192953,0.9993147501692756
ENSMUSG00000005142,Man2b1,0.11049785370707385,-0.18872140069894527,0.8784317550785599,0.15821112725601605,0.3520594523276417,0.977615969261072,1.1360664282373545,3.2275622189022646,0.000171943151545008,0.10490336792067828,-0.2617567896285333,0.8717063155750066,0.14090092960429584,0.22951540707714146,1,0.12473869659682409,0.020863858888945597,1,0.1834328643534384,0.5768569124847578,0.871579619759897,0.12106330926760402,-0.04748975353557627,1,0.12226546611061008,-0.15783789787867475,0.5148637536232941,0.09201942042178732,-0.38033527748580953,0.9960904898224664
ENSMUSG00000021027,Ralgapa1,1.1273578492139433,-0.46856005180299554,0.2970563883188323,1.1624590626754088,-0.40160786769306367,1,0.7903070805129422,-0.9551979096347449,1,1.2852818118938993,-0.26366029118660056,0.7621912435265357,1.0735308922232063,-0.5135256627899105,1,1.4719166198425242,-0.05812353785171609,1,1.1005971861206303,-0.47811257295396076,1,1.5219045657138917,-0.0091106543413364,1,1.593875745257424,0.31798982791333535,0.15899948709105183,1.1088340160825372,-0.46713519105481544,0.9960904898224664
ENSMUSG00000032966,Fkbp1a,1.9118326659480698,1.1249669372642583,7.115473777425357e-05,0.9111165626374825,-0.054702082658432905,1,1.1819324641599804,0.3218164377014532,1,0.7941041248351619,-0.2637114429600516,0.7630671380384253,1.167464845292737,0.3027520053382501,1,1.5342859681409362,0.7012501193539585,1,0.7025824804480754,-0.428522859052542,1,0.9582184854086049,0.019624104043465006,1,0.8653445210084865,-0.5524692767581549,0.0037052255698388015,1.9692155970262486,1.0590107488522524,0.9960904898224664
ENSMUSG00000056185,Snx32,1.1307547090928225,-0.08515415514267585,1,1.1175764733829219,-0.09777304598833403,1,0.5115827083677528,-1.222118903037892,1,1.0030486412141566,-0.2637501513831883,0.7621912435265357,0.2549635869030115,-2.2029289133631056,1,0.5538398128898989,-1.1105953568499087,1,0.5295326084165297,-1.1727641580510015,1,1.1914926485230593,-0.004375207848118623,1,1.2274648309174434,0.20579328912363642,0.39963408410677587,0.7775641025641029,-0.6193978246815767,0.9962666642836948
ENSMUSG00000024121,Atp6v0c,6.049607628997048,0.5428587798784008,0.11492047001293657,3.8385834492399358,-0.15975850304581907,1,5.214615468741646,0.28231914233275646,1,3.5925810931739135,-0.2639056719599078,0.7617527115642931,4.649730676941762,0.11248983576003013,1,4.353380511229161,0.02216279081354333,1,2.356939257069652,-0.8658123038351788,1,6.805145663040436,0.7204719803314066,0.07201574002508174,3.9832898886514094,-0.45614357019176976,0.01951148768433888,9.928895463510852,1.2139180804895382,0.9960904898224664
ENSMUSG00000023826,Prkn,2.0303231311348595,-0.3237026067452482,0.5335986540896822,3.046405748227543,0.28410694826995075,1,2.826053444155655,0.17053085730454698,1,2.102953268700282,-0.26480473611280275,0.7602045414902867,0.9863065072300709,-1.3471888368103626,1,1.2873033488792245,-0.965916249977455,1,2.0904424541410713,-0.26539974196131855,1,2.92920572206181,0.23912458766491618,0.7500246716602031,2.5486022718543797,0.12448159074161502,0.649506760392591,1.4677097557275078,-0.7759661453686405,1
ENSMUSG00000072501,Phf20l1,0.9007673137639944,-0.6488463502225706,0.11354873865713397,1.315059866269864,-0.06865093661425126,1,1.3830373908976488,0.003859968758483545,1,1.1556614860521846,-0.2652820926897913,0.7595796373135717,1.529781521418069,0.14771533504512668,1,1.5642232553241742,0.18261010216183593,1,1.270186060711545,-0.11905291648607635,1,1.38839996774685,0.011377507153082611,1,1.4317378262507012,0.3001097815845567,0.187877228427848,0.929396146260052,-0.5690998456893984,0.9960904898224664
ENSMUSG00000022533,Atp13a3,0.26795229985747926,-0.6542501893506021,0.11223686194218276,0.5094173884697254,0.31332417759104825,0.9940525615411447,0.47630114227342496,0.21707162278311687,1,0.3446003784572418,-0.2669711282132885,0.7588482750325792,1.7914546763974755,2.127291069415977,0.3745508461934565,0.8257701714709754,1.0131314464206644,0.9065857409179592,0.46723465448517326,0.18933461947695385,0.9965130032672452,0.5002833590485375,0.30043531248688915,0.6422352695903373,0.41362432325479725,0.035862273166982206,0.9567599151555802,0.2576543771810045,-0.6584612359165638,0.9994132964236041
ENSMUSG00000024002,Brd4,0.7988615173976152,0.047948175152442596,1,0.756271629578403,-0.03431951797576033,1,1.1642916811128166,0.5901041217146519,0.9543297430521929,0.6483890356960279,-0.2677050891177217,0.7559594329757198,1.214431821827502,0.6488193686504429,1,0.8706761022458321,0.17030400458792364,1,0.6472065213979807,-0.2573198888785601,1,0.7878685324470751,0.02618976421899566,1,0.7767502435772754,0.02073515713043872,1,0.6257320588681538,-0.3046519290493174,0.9960904898224664
ENSMUSG00000039219,Arid4b,1.2736226392927463,0.38198475479084515,0.3254198179921905,0.9638536050561546,-0.04959297279413346,1,0.8855673089676271,-0.17124304301599447,1,0.8343410330787097,-0.2686520778204894,0.7540422276974224,1.0802404602996014,0.11492269726417353,1,0.9230663548164982,-0.11173016211536896,1,0.9621572884953938,-0.05161289093994066,1,1.2496317476377388,0.34733055730788953,0.5582656839174838,0.9679167831876412,-0.20344246443745045,0.36464280889731476,0.8327757548171753,-0.25932516778371384,0.9960904898224664
ENSMUSG00000035910,Dcdc2a,0.05255142047913277,0.707807331228949,0.03969236984847429,0.030295747772428605,-0.1023990770288492,1,0.007056313218865556,-1.6781013551108046,1,0.027878429283029568,-0.2691559645449466,0.8868644309851534,1.1137883006815765,5.143592313808008,2.4602735172267093e-09,0.10727527907326871,1.719355677281476,0.28322938006930776,0.557220587941577,4.143578731470387,1.7613674311261153e-08,0.07704028771574802,1.3140476611460876,0.00010515201316777888,0.023799446453333283,-1.6181406247453767,5.45314819241165e-19,0.03220679714762556,0.12258171747860924,0.9960904898224664
ENSMUSG00000029655,N4bp2l2,0.6448039311260891,-0.6130458172665241,0.1406192084434055,0.7147552344828527,-0.43454228952085433,1,0.88909546557706,-0.11559292360745832,1,0.8053129778458645,-0.2700314515601844,0.7516245463812203,0.9057916903133304,-0.08813303195708011,1,0.8557074586542133,-0.17128775353308154,1,0.6818164958042898,-0.49807498097530417,1,0.9553474187856578,-0.012813854208071247,1,1.007403752091904,0.35592586941770615,0.10920859926758401,0.6349340009103325,-0.599175901438562,0.9961506410956616
ENSMUSG00000028788,Ptp4a2,0.5013365550651867,0.2881671785547023,0.5090136887418022,0.5071732590051011,0.28871397870298854,1,1.0972567055335938,1.405269860118075,0.49466539118154984,0.34804925630668876,-0.27065249280613535,0.7523063535148716,0.5837324226463685,0.4941785309754163,1,1.040320729617513,1.331405490931771,0.5172381171425726,1.0071502552235956,1.281017498937719,0.4351198977873298,0.44190500438194585,0.09022844860993251,0.9915782141013231,0.39957929781261886,-0.28080504445776744,0.18842826091643045,0.4831019572143834,0.22092424130664678,0.9960904898224664
ENSMUSG00000027288,Zfp106,0.480755580504918,-0.4091835200404791,0.3891964061766602,0.4679009933741751,-0.42706901667917674,1,0.7903070805129422,0.3345141621429005,1,0.5242294331159375,-0.27171206622156574,0.7494003785286052,0.48979846957683787,-0.3491343978294985,1,0.7708851449683729,0.2986901921850182,1,1.8204846537718602,1.5440358073116536,0.2712259953739857,0.6904915228187849,0.14566713024835265,0.9089418932740297,0.637238558874778,0.10921576723173354,0.7059002724488264,0.616530116825975,-0.022469878124030007,0.9960904898224664
ENSMUSG00000055430,Nap1l5,2.0710854496814113,0.16875447390734577,0.7606929631698022,1.5529375895200441,-0.261896869675761,1,1.7570219914975234,-0.08281394317204682,1,1.550845406301315,-0.2721690782161742,0.7485295541575268,1.4157188641193534,-0.3954397570499391,1,1.4270106890676675,-0.38334612000262,1,0.7025824804480754,-1.4041021618217622,1,4.621220985185319,1.4479877818653046,1.4371202659928161e-06,1.6707043808504378,-0.641592869871241,0.0005693417478541818,4.039652556516463,1.1207526605108717,0.9960904898224664
ENSMUSG00000075569,Rsph10b,0.0709344268824796,-0.8555442977734873,0.0446784128406917,0.04937084822173551,-1.3177215443301145,0.8669514117368055,0.035281566094327775,-1.6942803097652535,1,0.10375374197086262,-0.2748714966161354,0.8457496295400004,0.026838272305580158,-1.907367869440158,1,0.04490593077485667,-1.4053436003749624,1,1.3394060095241633,3.478192015254142,9.319277767671879e-06,0.08804604310371202,-0.5248645118343576,0.48555813763622696,0.12967346282354902,0.3000721512038682,0.19917989984226184,0.0966203914428767,-0.3098067845410566,0.9960904898224664
ENSMUSG00000033917,Gde1,1.4206866905195208,0.8042091317095914,0.009145261898246165,0.6799712277811754,-0.3320604901132652,1,0.8820391523581944,0.04696164948104384,1,0.7107562434735271,-0.2770315161073289,0.7394718533704907,1.026563915688441,0.26534751293217107,1,1.040320729617513,0.2857782957677468,1,1.5020728892338162,0.816742661243087,0.7253987232055855,1.0259278065997748,0.28142652796079937,0.6754375638696873,0.7979015826083363,-0.43700352841794643,0.02660074627629143,1.647147625549993,0.9484813557295331,0.9960904898224664
ENSMUSG00000021978,Extl3,0.33309208341716473,-0.41831108733663,0.3787644094305413,0.282760312542667,-0.6326893298846858,1,2.141591061925696,2.3092936040598957,0.03902724062406447,0.36385661311665396,-0.27797864623211965,0.7404138145740524,0.9259203945425155,1.084685069526144,1,0.5014495603192328,0.2006064266941774,1,0.2872627875723658,-0.5974616143257465,1,0.2646166404149605,-0.7588319944766966,0.15664879994314307,0.4566979693006188,0.3353206029859044,0.13754763666524844,0.326668942497345,-0.40988330619652436,0.9960904898224664
ENSMUSG00000029823,Luc7l2,2.970454056436455,-0.2175373081320202,0.7425135397532485,2.165584933362489,-0.6669272153267041,1,3.016573901065025,-0.185557247551851,1,2.8444620063313777,-0.2783885264922952,0.7353141122255459,2.381896667120239,-0.5287786965295764,1,2.6968506204233367,-0.34705760463093993,1,2.1735063927162135,-0.6591326876147103,1,2.9248991221273895,-0.23863441611698377,0.8331305427463531,3.566330290858434,0.329080669452843,0.14221017835461397,2.0658359884691255,-0.7327799007954776,1
