FeatureID,FeatureName,astrocyte Average,astrocyte Log2 Fold Change,astrocyte P-Value,inhibitory Average,inhibitory Log2 Fold Change,inhibitory P-Value,excitatory Average,excitatory Log2 Fold Change,excitatory P-Value
ENSMUSG00000026305,Lrrfip1,0.18595199738268178,-2.5865418184770266,1.6840549533331432e-07,0.8141866431574238,-0.42122461086448054,0.5528790979588541,1.2292749296617815,1.43012960780066,6.6252423744443066e-12
ENSMUSG00000058152,Chsy3,0.06207980129004523,-2.578098417837828,2.9732266360462894e-07,1.4482138557249151,2.3047514411285523,8.430799876682841e-19,0.2999903465269102,-0.9747050773588107,5.17231677688893e-08
ENSMUSG00000019775,Rgs17,0.2948790561277148,-2.569973479751306,5.345704752306635e-08,1.6506240526426879,-0.030881066151006942,1,1.9064865024740243,1.2641806254615626,9.85183495642337e-10
ENSMUSG00000024211,Grm8,0.26182731007051485,-2.545073462823958,7.778874937101103e-08,3.0993164194714278,1.1738952822671285,0.0002980424532083984,1.5587799418255366,0.48279427201652836,0.024249104506275643
ENSMUSG00000039601,Rcan2,0.4969258168078157,-2.514040660372281,9.309115508703665e-08,1.5649705650580985,-0.8390204486203923,0.09961227758843898,2.97404251746805,0.7628444990024359,0.00021890142549856818
ENSMUSG00000040536,Necab1,0.24688217272291135,-2.49363338644791,4.206207927454802e-07,0.32706233946406066,-2.0952992964203507,1.7439113097595687e-06,1.5771323318722972,2.048458012235154,1.7186649092571663e-21
ENSMUSG00000038170,Pde4dip,0.3103990064502261,-2.4692701550422407,1.4904717842322468e-07,1.2979613691240153,-0.3682951159919998,0.6319899415728695,1.8450101858607661,1.0519529971228099,3.168307502475151e-07
ENSMUSG00000039913,Pak7,0.13105735827898438,-2.4666330520967326,6.594344173665041e-07,1.1678063488837453,0.8011917561020487,0.03663297845943685,0.5195989006663652,-1.4431129105567477,2.0181183962846208e-17
ENSMUSG00000052727,Map1b,0.6489638486709357,-2.4563978007295812,1.6726384217280607e-07,3.451739847438188,0.011017585256042572,1,3.811347268112856,1.01612612532587,7.651820652657917e-07
ENSMUSG00000074657,Kif5a,0.17416833139707133,-2.4543574451312913,6.194768452509575e-07,1.0551169839330705,0.2113481232634647,0.7961797205062915,1.0114261937459885,0.8770392004050491,2.092079676008615e-05
ENSMUSG00000027347,Rasgrp1,0.1756053638343409,-2.45103305912882,6.575976628598446e-07,0.27394760693953873,-1.8134668343147615,3.5356463355016206e-05,1.0885062319423826,2.015185790413497,7.360923159159914e-21
ENSMUSG00000037653,Kctd8,0.06495386616458436,-2.4353227439048766,1.3288824612362537e-06,1.218767781441057,2.08562231876588,1.3006144284036169e-14,0.3024205716929196,-0.6880880439659895,0.00025033000374937033
ENSMUSG00000063873,Slc24a3,0.5503834234742435,-2.434329298778102,2.148323861935761e-07,2.1994762887294144,-0.3999705800584179,0.5851473183531339,3.2701277435557867,1.4114915871424591,1.1372090976093141e-11
ENSMUSG00000056073,Grik2,1.0475966467695133,-2.415948813940779,2.5053085080115623e-07,5.657197524965409,0.07700667670412997,1,5.933252281336664,0.91021636070332,9.459420073841923e-06
ENSMUSG00000029211,Gabra4,0.2816583577048348,-2.4153341825255055,2.6618298670472305e-07,0.26605217372643414,-2.5101762803195786,1.370812991208671e-08,1.727437568346588,2.4256990083734076,2.7072613338349428e-28
ENSMUSG00000023033,Scn8a,0.28194576419228873,-2.4099037591336456,2.754103674485524e-07,1.2345586478672663,-0.2370969053644416,0.8356832410344391,1.6382064043201467,1.313037843990521,2.34345927119167e-10
ENSMUSG00000042359,Osbpl6,0.3187337945863896,-2.3746681087333297,3.909467186219008e-07,1.798483983724465,0.18722384059924035,0.8360165664385306,1.787958555067001,1.150140193783795,2.4221077585515697e-08
ENSMUSG00000040990,Sh3kbp1,0.2152674591029809,-2.362555060169091,1.4437310751494065e-06,1.0204249289057927,-0.06751343750737751,1,1.1596866890461197,0.7416238098576907,0.0003398384857424394
ENSMUSG00000043388,Tmem130,0.18020386763360352,-2.3544411179603717,1.6356430304588116e-06,2.299724364980652,1.5154984695690061,3.210560202352744e-07,0.8887417232964113,0.0051571732731079956,1
ENSMUSG00000027674,Pex5l,0.5650411543343932,-2.3514473548436894,5.49197620990298e-07,1.4405576780637228,-0.9871342185521218,0.04134972730176489,2.2334272080833006,-1.1480165064272372,4.2422348738517177e-11
ENSMUSG00000027030,Stk39,0.2552169608590748,-2.3499911827849087,1.6152131072063423e-06,0.9149132305124856,-0.47703913602276093,0.46969610341289547,1.3373110084210675,0.5440321855360853,0.010016386177200125
ENSMUSG00000038729,Pakap,0.36299439365429226,-2.3496296319092287,5.107665827911398e-07,0.8158614320208096,-1.1724498217198382,0.010812178351409442,1.9857453632330475,1.0423843801094845,4.1085043473407935e-07
ENSMUSG00000032503,Arpp21,0.5115835476679653,-2.347956372430154,5.115997475793867e-07,1.3199728798999433,-0.9658402720717059,0.04616540312283621,2.9218010564856276,1.7847451435046076,3.449138266696805e-17
ENSMUSG00000020340,Cyfip2,0.2063578579919096,-2.3415615048077623,1.7609392269739614e-06,0.9639606186544991,-0.06794791142796129,1,1.1158923555372746,0.9563737312973952,3.4024422135070987e-06
ENSMUSG00000022892,App,0.8257188384550923,-2.33550185707785,5.608554296652069e-07,3.557012290279583,-0.18355409366266473,0.9206482876008184,4.246357572828535,0.46664552420045924,0.029091748483692594
ENSMUSG00000034731,Dgkh,0.19256234659412177,-2.330087461462902,1.9973308610098565e-06,0.7474343441739031,-0.33705484396154733,0.6820727962987003,1.055723332461594,1.2549710574503348,1.3754006656913195e-09
ENSMUSG00000052698,Tln2,0.33971446817052525,-2.3278491768777103,6.257209903509311e-07,0.7974387545235656,-1.0859862254783226,0.020605646792640073,1.8745080913240524,1.39187458221538,2.0883549161684658e-11
ENSMUSG00000029207,Apbb2,0.6360305567355097,-2.3229576234494713,6.4757342483534e-07,1.4345762892659164,-1.1397987829057104,0.013690303025375808,3.426567203552556,1.087743086895951,1.2495862796107153e-07
ENSMUSG00000040265,Dnm3,0.7021340488499097,-2.3139898871835007,6.985484118437385e-07,3.773777820312091,0.17712824516545655,0.8548629043848195,3.3318889831195424,-0.06312079489134192,0.8270417193806046
ENSMUSG00000058656,Samd12,0.49577619085800007,-2.299684895957905,8.17014691535339e-07,2.6538225818107977,0.18575003612867436,0.8384152278954268,2.6383194809140225,1.137259553391545,3.3895493158802725e-08
ENSMUSG00000024548,Setbp1,0.30235162480151656,-2.299305414905628,8.342335254534002e-07,1.5666453539214844,0.1356288769156685,0.9252462124150393,1.5794787561705133,0.8931228500706174,1.42958177202519e-05
ENSMUSG00000034613,Ppm1h,0.2305000029380383,-2.2935212640529885,2.7301987187211307e-06,0.8278242096164227,-0.41605712233695596,0.5604014415318284,1.2329621678446923,1.2657290995692068,9.748116706442913e-10
ENSMUSG00000042846,Lrrtm3,0.3250567373103757,-2.291312668096695,9.194999443724026e-07,1.9740975588280647,0.38955142605923454,0.48453885064573626,1.4910353203013302,-0.19006728313637844,0.40417638229245717
ENSMUSG00000058153,Sez6l,0.23969701053656353,-2.2850404767107686,2.9512515848824035e-06,0.5763666245566365,-1.0070080937583297,0.035692517118990116,1.3034386976589645,1.6517437856318593,4.2680735791971685e-15
ENSMUSG00000032356,Rasgrf1,0.383687660750974,-2.281368969825263,9.877027478659874e-07,2.4681602735268835,0.4900529956468821,0.31983749623513036,1.9782870859994326,0.8859172321097293,1.66802684339139e-05
ENSMUSG00000050315,Synpo2,0.7254139743336766,-2.268118631691744,1.1258490083964694e-06,0.3756312165022496,-3.2370024721153996,1.1168024552602746e-12,4.0536155769036535,2.7350476388277354,2.5617718627006234e-34
ENSMUSG00000027827,Kcnab1,0.3989202045860314,-2.2628158035161396,1.2130205920842967e-06,0.7531764774197973,-1.341950470356728,0.002780339499536837,1.9730076313284466,0.5687364150240803,0.006868169294993806
ENSMUSG00000033721,Vav3,0.8780268191717044,-2.262306126425385,1.2034864090188405e-06,0.9778374406654102,-2.1163282218258863,1.3300209560467392e-06,4.850913793263877,2.4680648806923924,3.9465829854809994e-29
ENSMUSG00000056553,Ptprn2,0.8941215824691237,-2.2590992999155843,1.2082712038998687e-06,4.227167091185826,0.03818718378904107,1,4.686747893256554,1.3325128748032067,1.2435779850510774e-10
ENSMUSG00000026527,Rgs7,0.9254488896016001,-2.2348655462902474,1.547489347793862e-06,2.198758522073678,-0.9728199414248406,0.04408844004033861,4.91718351951492,1.909876787712669,3.1332585134532675e-19
ENSMUSG00000019943,Atp2b1,0.7892182145484453,-2.230914526903325,1.613160021751669e-06,1.9516075369483121,-0.9093596891617393,0.06541287831717983,4.082660957680855,1.4332847720034392,5.603378969845274e-12
ENSMUSG00000026103,Gls,0.45525187612699836,-2.22703785736225,1.6633419188428726e-06,1.4687898331893696,-0.5080094346842765,0.4278649841155952,2.324619312416108,1.26208167507874,1.0217837376801644e-09
ENSMUSG00000109321,A330076H08Rik,0.22331484075169047,-2.214013292086528,5.7235041008315665e-06,1.1661315600203597,0.23728423410543803,0.7541665519912981,1.1146353425203732,1.0546322830965162,3.0752973820491003e-07
ENSMUSG00000020728,Cep112,0.33252930598417746,-2.200397948801693,2.2331359548138564e-06,2.047788268817041,0.5085722125653312,0.2918404056786191,1.6170047847684097,0.848539929435314,3.844868926345569e-05
ENSMUSG00000026787,Gad2,0.02701620982066783,-2.1987198871369342,2.740050424700094e-05,1.5475049097685034,5.426090447201862,8.053141250776551e-158,0.03593381210982152,-3.6786430997502073,6.53921650578549e-112
ENSMUSG00000040907,Atp1a3,0.4699096069871479,-2.194104593737676,2.3201279957116576e-06,3.550552390377952,0.8387952926654862,0.024487630073223,2.1740794335119955,0.38399296364756663,0.08033412285716619
ENSMUSG00000039607,Rbms3,0.5673404062340245,-2.1923573495713216,2.420973346633355e-06,4.086963337765241,0.7648807603604617,0.049600676406356355,2.7101871051336657,0.7130082649620023,0.0005854280736110061
ENSMUSG00000026764,Kif5c,0.2891309263786366,-2.180494820611266,2.685408032717037e-06,1.894664715593194,0.6273391369791792,0.14757272981627698,1.3634903995197343,0.6568134595308344,0.0016024212064759459
ENSMUSG00000060843,Ctnna3,0.6429283124344036,-2.1740038033988456,2.850423639903064e-06,4.03504488300028,0.5672009139644827,0.2141094566283522,2.5373226750493845,-0.595654856543268,0.0015335781829349513
ENSMUSG00000026335,Pam,0.2816583577048348,-2.167796389910204,3.1149525010753844e-06,2.4298793852209215,1.0806213843762182,0.0012308676011449386,1.237939939391622,0.10510487945396901,0.7201798557975969
ENSMUSG00000022454,Nell2,0.7317369170576628,-2.1631273446611994,3.1147817261188555e-06,1.1649352822607983,-1.4923011914640716,0.0007432238043519426,3.715328233795147,1.998249668746525,1.0429723541683758e-20
ENSMUSG00000051359,Ncald,0.4273734468439688,-2.1629579452778023,3.1268614343628377e-06,1.7228792293201907,-0.10480848954834743,1,2.0181930592426625,0.8082860053235679,8.81595415101182e-05
ENSMUSG00000054843,Atrnl1,0.5187687098543131,-2.1490209316696225,3.6375508956951087e-06,1.8403537053091108,-0.28415261912332535,0.7645360606195307,2.5517029039627364,1.5312548223695257,2.452322753871484e-13
ENSMUSG00000052852,Reep1,0.24285848189855655,-2.148036642312371,1.032639956639925e-05,0.9539118854741842,-0.12941428772865432,0.9961651736355309,1.1676310113129365,1.1645102910896319,1.6968859956150533e-08
ENSMUSG00000054733,Msra,0.22906297050076874,-2.1411502994240093,1.1430450773366588e-05,0.45434629308138347,-1.1460794402612282,0.013458363424324358,1.1342782659311526,1.7531853899520935,1.309999399325595e-16
ENSMUSG00000027273,Snap25,1.0605299387049394,-2.1402388009480573,3.801082870635863e-06,3.52710534629055,-0.37224901339613536,0.6251242189193766,5.064254042492384,1.1563448718197675,1.9676717598091996e-08
ENSMUSG00000052928,Ctif,0.3535099795683131,-2.136615219811367,4.06239108387791e-06,0.7768627770591111,-0.9890833912515242,0.03987268652226854,1.727487848867264,1.5624614813946573,8.537440294569433e-14
ENSMUSG00000022053,Ebf2,0.018394015197050438,-2.1315433925595646,0.00026299883616932873,1.1505799491460627,6.239126799699888,2.321729679750811e-189,0.014581350996056308,-4.526397139101963,3.857822059488096e-139
ENSMUSG00000026443,Lrrn2,0.21181858125353395,-2.1216728393894004,1.3307134247727775e-05,0.48616728148571414,-0.9097418057576834,0.06615597249089875,1.02466673085735,1.5548304787750347,1.2146277459209121e-13
ENSMUSG00000021285,Ppp1r13b,0.28194576419228873,-2.1213548547319823,4.715025585866519e-06,0.7610719106329019,-0.6671311845158259,0.23513243590626676,1.2696669479382132,0.5986589673515197,0.004268815881682307
ENSMUSG00000026235,Epha4,0.2284881575258609,-2.117462757832169,1.385426165559408e-05,0.4526715042179976,-1.1237712457659137,0.015879191745416923,1.1069424228569367,1.6392922482219106,6.935601262207834e-15
ENSMUSG00000038486,Sv2a,0.26470137494505397,-2.1150150807077788,5.079490781561354e-06,1.5467871431127667,0.5178093841824729,0.2793887128192227,1.137982264287622,0.2158728908524689,0.3726189176041971
ENSMUSG00000041592,Sdk2,0.22245262128932874,-2.1099039355565026,1.4775952372233793e-05,0.2866281511908886,-1.7501131991049765,6.534962377299246e-05,1.0994171049290868,2.225769637417638,1.4123826627493887e-24
ENSMUSG00000024502,Jakmip2,0.2569413997837983,-2.102255459284992,1.5532811181712953e-05,1.259919736369966,0.25870208535779765,0.7166424194077273,1.1654521887503075,0.8185883489840158,7.237726195564115e-05
ENSMUSG00000029153,Ociad2,0.2192911499273357,-2.0978320824333476,1.654997478851119e-05,0.4189364713983688,-1.1577277155263195,0.012201420402452146,1.0361642099186081,1.42876158986591,7.127264358525974e-12
ENSMUSG00000034593,Myo5a,0.2853946420417357,-2.082463065068448,6.846283321089857e-06,1.0173146067309333,-0.20830605467493052,0.8811532255814036,1.2851030677857627,0.8945265933997095,1.3963575671990119e-05
ENSMUSG00000030500,Slc17a6,0.42823566630633053,-2.0820826812722246,6.845148895451573e-06,0.9869291516380762,-0.8625836188939016,0.08726551318607126,2.002069772279207,1.4425255839243045,4.332098841391935e-12
ENSMUSG00000038872,Zfhx3,1.1973354267330019,-2.077718989639914,6.93803653800473e-06,3.4129804480284016,-0.5398365651426487,0.38296457248613647,5.60130028383334,1.5136083195135233,4.0567458727225967e-13
ENSMUSG00000025969,Nrp2,0.04972132232952697,-2.0691910095751056,3.74423390700111e-05,1.1639782600531492,3.002666683621183,6.022141448133947e-36,0.14393637052199032,-1.5995487978802245,7.765349595478478e-21
ENSMUSG00000068015,Lrch1,0.38742394508787487,-2.0671106236957617,7.895802033601572e-06,0.8644303090589986,-0.895573140201668,0.0714104607288342,1.797813537119508,1.4901024261427307,9.399272057261085e-13
ENSMUSG00000068205,Macrod2,2.0397238414604213,-2.064579260261402,7.800857452657666e-06,6.3948223915109095,-0.3829348248834825,0.6094639168708235,9.388563182542365,1.3907533107755876,2.0432824822288937e-11
ENSMUSG00000037386,Rims2,2.4035804545770754,-2.0629922012736857,7.916836926384005e-06,5.5909237370857126,-0.8287632127871012,0.10548011490781312,11.304234260126549,1.8204991304914082,8.479253310938266e-18
ENSMUSG00000030683,Sez6l2,0.2089445163789948,-2.0602702455953397,2.4021402734449725e-05,1.1661315600203597,0.5042278114312302,0.2992412360738091,0.7690238035667214,-0.5570260458491788,0.003418833707985819
ENSMUSG00000023868,Pde10a,1.3016639816787723,-2.049450741714109,9.348641973701132e-06,2.741150858258773,-0.9630948644875013,0.04711841341451414,6.073048888989659,1.8464275558057608,3.710248799905914e-18
ENSMUSG00000019947,Arid5b,0.32448192433546785,-2.027575002376774,1.1495843631403945e-05,0.9108458861299772,-0.5119622800369656,0.42346146586035044,1.2892260704811993,0.0693704921834401,0.8387521775954895
ENSMUSG00000025920,Stau2,0.38282544128861223,-1.990904851602886,1.5900963817554115e-05,1.5388917098996622,0.07080407806091216,1,1.6395136978577243,1.0587886710834082,2.685742664149966e-07
ENSMUSG00000036158,Prickle1,0.562167089459854,-1.980237562317936,1.7459565092891263e-05,1.4604158888724406,-0.5791879909492871,0.33427642918345357,2.39509584223038,1.0906940403027638,1.1707032210862489e-07
ENSMUSG00000040276,Pacsin1,0.2920049912531757,-1.9779135696779788,1.8143789983457602e-05,1.2508280253972999,0.1817964106037733,0.8465596688928566,1.215933831509068,0.8161100789134283,7.588755802523943e-05
ENSMUSG00000030020,Prickle2,0.9607998875584315,-1.9739853908756417,1.837609772892205e-05,1.4216564894626542,-1.4090790846922407,0.0015411565567028914,3.971876210457945,0.7713612502128819,0.00018529293229056998
ENSMUSG00000036377,C530008M17Rik,0.2698746917192244,-1.9733819483276285,1.9027761657109713e-05,1.1266543939548366,0.14687154584571255,0.9061214532020951,1.1361386451961666,0.9868689323122357,1.6423414715847394e-06
ENSMUSG00000025477,Inpp5a,0.25981546465833744,-1.9726463105302883,1.920438704044324e-05,0.3064863619996062,-1.7414763042517027,6.990361231456457e-05,1.122696986002101,1.3717852615192851,4.096177660874302e-11
ENSMUSG00000039037,St6galnac5,0.27792207336793395,-1.9716787052778846,1.958215258602341e-05,0.8668228645781212,-0.29564635885726387,0.748993606325084,1.1992406986446171,1.3606593554799762,5.899311036439844e-11
ENSMUSG00000022332,Khdrbs3,0.29976496641443134,-1.9570796660737848,2.223370289005132e-05,0.8316522984470188,-0.45707801310027385,0.5011573476230076,1.273471507336035,1.2730526844837444,7.936297042427629e-10
ENSMUSG00000035236,Scai,0.3742032466649948,-1.9552158328491975,2.2192416209214006e-05,0.9012756640534868,-0.6671271874940264,0.2350389930064072,1.5955182422661751,1.353895708254734,6.799267057424303e-11
ENSMUSG00000100341,Gm29478,0.228200751038407,-1.9492183891651158,6.59861092356e-05,0.25767822940950497,-1.7821151227727605,5.1701369790184e-05,1.0041187580744018,2.061561820844428,1.575314712943022e-21
ENSMUSG00000022462,Slc38a2,0.2914301782782679,-1.9366392916452189,2.779018943788471e-05,1.2460429143590548,0.22246969748515197,0.7780337684509857,0.8544671683688997,-1.207254136437305,3.005390680649175e-12
ENSMUSG00000013236,Ptprs,0.4279482598188766,-1.9295125301917622,2.7748982813745425e-05,1.4008412564462875,-0.17827513722089072,0.9284184811779771,1.7406948656315082,0.9363386244630956,5.28202084016403e-06
ENSMUSG00000058297,Spock2,0.3707543688155479,-1.9289205961432925,2.8511631226325538e-05,1.4065833896921818,0.047151803433874095,1,1.4785657511736683,0.7096340330716286,0.0006226487923838293
ENSMUSG00000037926,Ssh2,0.3489114757690505,-1.9043311592783234,3.599984498996818e-05,1.2594412252661413,-0.003292905678812852,1,1.2036318641169927,-0.3140050881591173,0.131607169068486
ENSMUSG00000052572,Dlg2,2.254991300563402,-1.9008238402363404,3.5539872847311945e-05,17.349137835813774,1.1934431849742024,0.00019870219016338532,8.094292299820001,-0.0330353538317083,0.9330312334543824
ENSMUSG00000049630,C1ql3,0.32189526594838264,-1.8917771996461594,4.341162514071723e-05,0.3076826397591675,-1.9684834135262557,7.385993032870922e-06,1.3174334425804668,1.3924507279784872,2.584304664649261e-11
ENSMUSG00000027201,Myef2,0.294304243152807,-1.881616245467102,4.362150856050189e-05,1.2709254917579298,0.2960446536318359,0.6465309382777842,1.1238869583247677,0.5920269291845601,0.0047552418669824644
ENSMUSG00000020627,Klhl29,0.41846384573289747,-1.8732732876830394,4.7031366479949195e-05,1.4623299332877386,-0.020177308604082844,1,1.6856376954912264,1.34265617727477,9.766435855521795e-11
ENSMUSG00000026991,Pkp4,0.29976496641443134,-1.8676692021075116,4.963038468201314e-05,0.9637213631025869,-0.14168969323253536,0.9773951391805533,1.0850201158421762,0.19505612926161642,0.432244437929454
ENSMUSG00000053580,Tanc2,0.7716864188137567,-1.8668470960116923,4.8497699156512246e-05,2.778713979908998,0.03272048110348069,1,2.9680926558547167,0.7839715909563506,0.0001435881772193592
ENSMUSG00000045038,Prkce,0.46013778641371483,-1.864891072622079,5.008431072634403e-05,1.6180852975826205,-0.001757743617100127,1,1.8100317036437896,1.07721406184094,1.6761742548549858e-07
ENSMUSG00000021194,Chga,0.1868142168450435,-1.8608046019930997,0.0001324384005418009,1.2147004370585486,0.9626897328509627,0.0061239011104558365,0.6750830307702896,0.21524838055532836,0.3755561505622153
ENSMUSG00000057716,Tmem178b,0.7923796859104384,-1.85664035774131,5.3027255430888726e-05,3.538828868334251,0.37544806620441995,0.5090014285252167,2.8827666122674493,0.3051311760743225,0.17943714265932173
ENSMUSG00000021557,Agtpbp1,0.36989214935318615,-1.8499602268621589,5.758616942058845e-05,0.7404959331684475,-0.8356687517673071,0.1022461254302317,1.4538780155217246,1.208803664893517,4.841990099624692e-09
ENSMUSG00000040537,Adam22,0.4296726987436001,-1.8432797523301665,6.064671195037188e-05,1.623109664172778,0.13053979249351888,0.9324667463899046,1.6332789132938934,0.8307764701236634,5.5190295850792986e-05
ENSMUSG00000022494,Shisa9,0.6035536236532175,-1.839791075368927,6.296764587985326e-05,1.1477088825231154,-0.901630587079358,0.06883391458732369,2.440063387888333,1.8458506268248953,3.7125837562264664e-18
ENSMUSG00000002107,Celf2,3.246256275791948,-1.8166160523769082,7.488986312517053e-05,6.840316229171539,-0.7245856528251129,0.18035506578383526,12.804420635190922,1.669082543118983,1.987554523395391e-15
ENSMUSG00000041852,Tcf20,0.3382774357332557,-1.8157169745261983,7.770359611486618e-05,1.110624271976715,-0.0554886468629861,1,1.2617896663656312,0.8280445485826725,5.903047687367975e-05
ENSMUSG00000033530,Ttc7b,0.3813884088513427,-1.8084368920626637,8.285133096525416e-05,0.8591666869169289,-0.6168598762199058,0.2867446883403044,1.4564758424233208,1.2027816314606619,5.765271328233649e-09
ENSMUSG00000027993,Trim2,0.37305362071517917,-1.8082898018907418,8.306453805245692e-05,1.3747624012878512,0.12913636499508752,0.9346010191496095,1.2491357353288237,-0.08115273544345974,0.7634562659155327
ENSMUSG00000020181,Nav3,1.5882082496703238,-1.8014795023702925,8.583349264632578e-05,4.186972158464566,-0.37277898102801643,0.6241206264356346,5.968716808586842,1.0521359659658267,3.086772525994082e-07
ENSMUSG00000086370,Ftx,0.27533541498084874,-1.7987212831303674,9.114488797226807e-05,1.4185461672877948,0.6602364110524788,0.11760179571655638,0.9883641949292373,0.5394951488151749,0.0107235446012211
ENSMUSG00000044117,Bmerb1,0.41386534193363483,-1.7946909865873346,9.336318845489224e-05,1.234319392315354,-0.17961525721021404,0.9264038874764031,1.5435281838871329,1.005747673597379,1.0187883784414317e-06
ENSMUSG00000109394,A230057D06Rik,0.8604950234370158,-1.77781573600476,0.00010638685642802964,3.458199747339819,0.2954306785500649,0.6465309382777842,3.1431191483280685,0.8931707766160393,1.400993531274732e-05
ENSMUSG00000074736,Syndig1,0.2790716993177496,-1.7434548465993434,0.00014990776757853766,0.3476383169285151,-1.4307097065623475,0.0013249700421106008,1.0642375006294063,2.0073250312693465,8.934559795671261e-21
ENSMUSG00000020580,Rock2,0.5087094827934262,-1.7414112203203453,0.0001478123730390919,1.0230567399768276,-0.7179211169236306,0.18733705919476012,1.8467029633901932,1.1351172924717812,3.6466484456901376e-08
ENSMUSG00000023011,Faim2,0.2661384073823235,-1.7365269510398293,0.00015873293268014408,1.138138660446625,0.4348120532474044,0.4096528944713646,0.8758531498297822,0.1501163142437635,0.5680596286412368
ENSMUSG00000019986,Ahi1,1.279821088632275,-1.7342804336406463,0.0001560415451713964,7.785136403673057,0.9965122193084273,0.0038073780611822647,4.345309637519015,0.4359743182650877,0.04340101576649403
ENSMUSG00000039047,Pigk,0.4112786835465496,-1.7280513212829176,0.0001677409580135807,1.4752497330910006,0.17202008552893644,0.8627769353135509,1.4292238002168984,0.7068208028523782,0.000654581924964454
ENSMUSG00000042751,Nmnat2,0.37276621422772527,-1.7234317122873408,0.00017409877432489159,0.8098800432230031,-0.5840655686590073,0.3287615273965124,1.337394809288861,1.139737024414934,3.2876577771396304e-08
ENSMUSG00000031523,Dlc1,0.32074563999856703,-1.7169641756473033,0.00019469314224262695,0.796003221212092,-0.3775190111101075,0.6197942520059988,1.1122386377014812,0.7648617568682196,0.0002261606288651569
ENSMUSG00000038608,Dock10,0.28079613824247307,-1.713852735974247,0.0002032843821360192,1.027124084359336,0.2167351674412904,0.7875815624162704,0.5146378892929943,-2.2231531226043333,8.876419998390413e-43
ENSMUSG00000020297,Nsg2,0.29890274695206964,-1.7088226208462476,0.00019932599849077176,1.1556043157362201,0.30767562725873593,0.6275472674180758,0.9944481379310401,0.40256873697832335,0.06553620733742278
ENSMUSG00000041078,Grid1,0.8998697122182019,-1.690402036134835,0.00022688044193611007,2.076738190598425,-0.45907051896549067,0.4974798558833378,3.1989975669727255,1.3486656759459326,7.789613260892423e-11
ENSMUSG00000061601,Pclo,1.0292026315724627,-1.6896804230524813,0.00022590160086166362,2.8533617121056234,-0.18110052322912762,0.9248556513068223,3.6299686698607623,1.233805072299157,2.2745222780054317e-09
ENSMUSG00000061689,Dlgap4,0.32189526594838264,-1.6896304249208536,0.00023393654724310206,0.48975611476439807,-1.0807310491726463,0.021643086950863293,1.14399916659519,1.3434956131966393,9.772088449186053e-11
ENSMUSG00000026575,Nme7,0.548946391036974,-1.6864347180276766,0.00023926149026677154,2.94930318842244,0.8492397202265176,0.02207566010722276,1.6933138549811044,-0.07111756525302848,0.799340589566886
ENSMUSG00000039716,Dock3,0.9340710842252176,-1.681637041088318,0.0002410862172581783,2.7045447588161973,-0.10677388701623025,1,3.217618119796425,0.9820310037266242,1.750801311043813e-06
ENSMUSG00000049044,Rapgef4,0.2632643425077844,-1.6765711478945973,0.0002768355300795536,1.514966154708436,0.9693707564967435,0.005742809301494476,0.7800352375947778,-0.2937630706469512,0.16541180452460766
ENSMUSG00000026839,Upp2,0.5975180874166853,-1.6738642426835937,0.00026059111624415364,1.5912886757684472,-0.2259095953982253,0.8548629043848195,2.07941797325254,1.1925334052739294,7.479138498020697e-09
ENSMUSG00000038831,Ralgps1,0.28050873175501917,-1.671536461900193,0.0002720487795632334,1.004155551375759,0.22800636868966886,0.7681137576601595,0.8716798666136696,0.0513593980030895,0.9012027791764385
ENSMUSG00000017466,Timp2,0.33712780978344004,-1.6491758857859624,0.00032948354072512043,1.0759322169494372,0.07513989813778675,1,1.05449983979181,0.22264399683040614,0.3549438904929015
ENSMUSG00000002265,Peg3,0.7823204588495515,-1.6483482358654622,0.0003210665674574704,2.9588734104989305,0.33835226434388477,0.5723738498577043,2.6038102835566894,0.8379858251278143,4.688079810544043e-05
ENSMUSG00000061751,Kalrn,1.6419532628242055,-1.6405981611648794,0.0003437674721159224,2.306662775986107,-1.1488613367561704,0.012826940033975462,5.80874095196919,1.9117572382338515,2.923772023846652e-19
ENSMUSG00000044647,Csrnp3,0.4819806794602123,-1.638809180835613,0.0003500894150964705,1.5582714096045551,0.10614067482842726,0.9656233283131906,1.598400992118269,0.8697659333001955,2.385265737948285e-05
ENSMUSG00000041624,Gucy1a2,0.4845673378472975,-1.6366642387403834,0.00035780497697237987,1.233362370107705,-0.25613799956914024,0.8073783397418767,1.658553255020391,1.3248355384501922,1.6456776540145027e-10
ENSMUSG00000085181,Gm12709,0.3319544930092696,-1.6184004006677823,0.00042135672605616583,0.7677710660864452,-0.38225248562273995,0.6125197058908913,1.0939532883489556,0.9606044901032588,3.082057196247681e-06
ENSMUSG00000031292,Cdkl5,0.5150324255174122,-1.6173452838665352,0.00041950794958553234,0.6342664681194037,-1.3203207975041313,0.003317107417451633,1.7457731982197897,1.3814715028558688,2.9124370567872436e-11
ENSMUSG00000055013,Agap1,0.4354208284926783,-1.6103127364305094,0.00045270105780429506,1.0512888951024744,-0.30885222207096497,0.725895471723337,1.1824972852594906,-0.533396058573384,0.005285033795590408
ENSMUSG00000021559,Dapk1,0.3891483840125983,-1.606043673545608,0.0004695639586209076,0.5806732244910572,-1.02482809381203,0.03181337796422534,1.3264839363021568,1.6146548702280663,1.5699184667924436e-14
