FeatureID,FeatureName,Bergmann glia Average,Bergmann glia Log2 Fold Change,Bergmann glia P-Value,Purkinje Average,Purkinje Log2 Fold Change,Purkinje P-Value,endothelial stalk Average,endothelial stalk Log2 Fold Change,endothelial stalk P-Value,astrocyte Average,astrocyte Log2 Fold Change,astrocyte P-Value,microglia Average,microglia Log2 Fold Change,microglia P-Value,OPC Average,OPC Log2 Fold Change,OPC P-Value,MLI Average,MLI Log2 Fold Change,MLI P-Value,PLI Average,PLI Log2 Fold Change,PLI P-Value,fibroblast Average,fibroblast Log2 Fold Change,fibroblast P-Value,pericyte Average,pericyte Log2 Fold Change,pericyte P-Value,oligodendrocyte Average,oligodendrocyte Log2 Fold Change,oligodendrocyte P-Value,granule Average,granule Log2 Fold Change,granule P-Value,UBC Average,UBC Log2 Fold Change,UBC P-Value,Golgi Average,Golgi Log2 Fold Change,Golgi P-Value
ENSMUSG00000021248,Tmed10,0.6252080630790442,0.9790217628772699,0.00612756895230921,0.15587414193285976,-1.197681065448036,0.00011409042069479146,1.3325223327219113,2.0323771947453726,0.014926847293946987,0.7047745873197486,1.1279229246901972,0.02084110261411463,0.5584567362456915,0.7419390503244697,0.9392647372113022,0.6253841789587945,0.9068880564742013,0.976888296802015,0.29958187399280517,-0.17789441869288503,0.8106936575646171,0.33682407790808216,0.009514442039210813,1,0.7573115756057299,1.1984740333624013,0.2699918552134298,0.6596537094576304,0.982024468903087,1,1.1500509014109845,1.8884374972724323,1.1719553935637317e-05,0.26210223942743877,-0.7576190676387264,1.0974551732373656e-05,0.31875870733520273,-0.07080688094059573,1,0.25692090634084647,-0.39114733839721993,1
ENSMUSG00000016256,Ctsz,0.17360818301699568,0.9842123402527871,0.006264113419409835,0.011659876758757227,-3.137074133182072,2.9641629130969264e-18,0.3491696781525247,1.9516211306323996,0.013980047055268105,0.18902308607639914,1.079513323004488,0.031935556941172144,1.703293045549359,4.250162149052561,5.8547932532421556e-05,0.09416981845325477,0.038314157166571494,1,0.1175533804540441,0.3849629284394651,0.3119841516237943,0.06082454222417795,-0.5985814229656712,1,0.4242742595678392,2.256744301295674,0.0006419221127741374,0.5039414604440267,2.457501175418957,0.3463174647698847,0.19173561558224142,1.0953594488981908,0.04005622578060817,0.07264256823082574,-0.7548644495960279,1.3909445780291948e-05,0.04957187853675847,-0.8945120099291097,1,0.02200432821951738,-2.091879411845728,0.039937301326162196
ENSMUSG00000032228,Tcf12,2.17702475461134,0.9665076119530793,0.006865285955855001,0.28790926458162075,-2.1606563581826594,2.942486628055719e-11,1.2377071518252094,0.07477625841117402,1,1.6646901231647475,0.5222205954245943,0.4901337809347539,1.3834496420631903,0.23433730129175345,0.9392647372113022,1.6866055946050886,0.522719593512327,1,0.7211046465084899,-0.7649544224757512,0.03668901013457915,0.9751547575940787,-0.2717255576132595,1,1.7096814442754875,0.54781856621824,0.8664034026286604,1.5826026763382632,0.42828075584052405,1,2.121789494290897,0.8869281625621889,0.12484045520676543,1.2403183478496282,0.1999185247603246,0.3220995703630403,0.8709663775470006,-0.4360919932890498,1,1.0996051796364381,-0.09897306514685111,1
ENSMUSG00000040459,Arglu1,2.3875223993921777,0.9660431998907373,0.006902022798557208,1.802371475814209,0.5569468208255233,0.037920714635773456,1.295050464822616,0.005860241252922449,1,1.8474392514905258,0.5397330872759247,0.46511138422835807,1.784523116276005,0.4680681442566297,0.9392647372113022,1.5924357761518337,0.30505836436904676,1,1.7168572228625003,0.46601066382923473,0.17897053264436943,1.8750963715776148,0.5448464961103568,1,1.8503571256788072,0.5279632171068591,0.884715935241905,1.4240592955244122,0.142058853382866,1,1.3684517350543324,0.08810031270403956,1,0.9099511967867204,-1.0254724774956492,1.2334548872387106e-09,1.9217749190878226,0.581574552896136,0.998125262645255,2.1857632698053933,0.7878779643940481,0.32877097662409854
ENSMUSG00000028649,Macf1,5.471845743212486,0.956073267176391,0.007635194823124078,2.6626532331081028,-0.17848196182853293,0.6585972898807548,3.4031269119450944,0.19583142832980682,1,4.594628392704712,0.6542889653748802,0.31057584489675366,3.3735863748660178,0.17970799153639194,1,2.083809059619458,-0.5159844737265935,1,2.8336945966527884,-0.07720542521061957,1,2.328991342583846,-0.3557840898492688,1,1.9191219156299506,-0.6383413547483009,1,1.4665262725281223,-1.0226658731346472,1,1.7459368968581586,-0.786268272837247,0.431820384802476,2.8503850686189782,-0.1474820297529298,0.474687870923827,2.430751299878029,-0.2939280634067536,1,2.3838022237810494,-0.326910027868641,1
ENSMUSG00000025932,Eya1,0.10939319402067776,0.9794225366204965,0.008090939448042721,0.004059714175113852,-3.995893283888432,4.347923225587232e-24,0.005109800168085727,-3.3818262389134777,0.3879314388788377,1.0964947699546694,5.548632341405421,1.8994379361651497e-102,0.012692198551038442,-1.9510744938059208,1,0.33442358604553296,2.5451364922984943,0.03271426507320242,0.0021937590344177555,-4.850430418027183,2.0994699347516668e-26,0.005232218685950791,-3.328217409930166,1,1.012145797189379,4.419082284985964,9.687309878911882e-24,0.04812924060420479,-0.2072251204247504,1,0.034283851792851115,-0.7850152113342386,0.6111424506313347,0.0016272501283749615,-6.4509332287303955,1.7150255343984025e-208,0.009222675076606228,-2.593346830650229,0.7713596826421485,0.0010187188990517307,-5.62170202744655,3.675484514311947e-07
ENSMUSG00000022216,Psme1,0.08953664423174541,0.9621635289235111,0.0089984457556687,0.00415412613267464,-3.687103706154587,9.289364407382347e-22,1.0554576124968185,4.755550369643129,4.150003485755973e-25,0.09491371981708553,1.0177026351492562,0.03577006645067002,0.38584283595156865,3.018094984256154,0.04505669923175458,0.09054790235889881,0.9228416145877647,0.9889154311294791,0.06367251831602753,0.44327178083890795,0.2265616557002139,0.06344065156715334,0.404168872980899,1,0.24314870172267056,2.3975586975276215,0.00010207337490266945,0.2236594122195399,2.228356024180756,0.5267765938232929,0.047525762802788314,-0.025652160455654105,1,0.026425127084697745,-1.6203037920155654,1.8454567382985992e-21,0.027668025229818684,-0.787292102480996,1,0.04828727581505203,-0.0014702580374219565,1
ENSMUSG00000027002,Nckap1,1.2842997799263585,0.9367706503916498,0.009450157738127499,0.2997579652554995,-1.3376390997383385,1.7373989156437936e-05,0.7925867816275195,0.16781956623073763,1,0.8986237947427792,0.3605068451334955,0.7329513928140386,0.18784453855536895,-1.8975744271860848,1,1.0056853688661695,0.5121684521325983,1,0.5962744068183284,-0.2690156322139761,0.6256672813571419,0.6285202696498388,-0.16939391000970416,1,0.6629285305747488,-0.09248913559600302,1,0.7474187952652979,0.08283337910638866,1,0.7792773931327428,0.14606051104729645,1,0.7346061517036205,0.14412888404911584,0.4993356442203131,0.619072064517193,-0.19164577463741123,1,0.64749773223728,-0.12878049204448305,1
ENSMUSG00000055065,Ddx17,1.3574411078186184,0.9361242526574938,0.009504291057777137,0.5590604066962017,-0.46304060217349313,0.14884037993691207,0.6324797096941667,-0.24167630006089363,1,0.9626503379414234,0.38012858917223435,0.7051646627958245,1.1143750327811752,0.5781712177244241,0.9392647372113022,1.0213803386083786,0.45364511245282463,1,0.6562549891983847,-0.2058602693878112,0.7529254299725844,0.7933351582572887,0.08780826506646994,1,0.9811342252506281,0.3987522581344846,0.9865262782346282,1.0022206572875585,0.4249441203445373,1,1.122297307102486,0.6091546185861905,0.398504916815145,0.6965691799528558,-0.23835098027244334,0.21790571046720797,0.6836307900534366,-0.12862542246482422,1,0.8538901811851606,0.19850750061312647,1
ENSMUSG00000021725,Parp8,0.5068885301624244,0.937603033759328,0.009578985730689266,0.25453463758388245,-0.14638331435200236,0.7451553948075482,0.07551149137282241,-1.8838537686819303,0.8998674369323867,0.3042065155493368,0.13129766924542507,1,1.0306065223443215,1.894679071386362,0.461883843510423,0.5831284911913084,1.0732257843960094,0.8618084941073832,0.2347322166826998,-0.2722136322799289,0.6197677609954558,0.24395219623245565,-0.19071541540573245,1,0.33438564525261905,0.2674628295903725,0.9146100835816362,0.9031310442789016,1.7026545352009061,0.8788795839574262,0.40596434027725287,0.5628511256805719,0.46276402387781196,0.2613858956209259,-0.21966036596685568,0.2601495075454941,0.40349203460152244,0.5409824620254087,0.893100506818429,0.12163503654677664,-1.2155613703932435,0.38598054806209814
ENSMUSG00000038143,Stox2,1.023887505400865,0.9346895470036454,0.009755999330550425,0.34139363853980675,-0.7939867839680234,0.010099757539651857,0.688119755968878,0.29043959087913285,1,2.7550718060803505,2.4922793624181514,3.737696703878729e-12,0.1319988649307998,-2.0735286784406184,1,0.6978225008459136,0.3095424369870651,1,0.5076679443550162,-0.16729516663415567,0.8325826297094511,0.6252501329711195,0.1506994075214999,1,0.20584492678185418,-1.4623693203292971,0.8267771250084783,0.04812924060420479,-3.474670406708087,1,0.649216431569387,0.20981921323902375,0.9544200411740011,0.45506403590033706,-0.6724751959961588,0.00010769408847670981,0.6017795487485563,0.09510390451239092,1,0.48226152681108925,-0.23099402197737917,1
ENSMUSG00000032492,Pth1r,0.037982482853141236,0.9364505345636642,0.010016897827539152,0.0027379467692628307,-3.0604409687593384,1.803533916300414e-15,0.17997851703146395,3.2138552735501653,1.226912749447205e-07,0.12419218931998309,2.833985265962161,6.227611028805233e-16,0.007615319130623065,-1.0498822687334783,1,0.06519448969840715,1.6766101006431011,0.4406381528460021,0.009898668813836213,-1.1542949552423218,0.002750565887832359,0.07913730762500572,1.961969121084874,0.11519894343703484,0.020224938220924537,-0.019716692069764008,1,1.1098036656969574,5.874883206399126,1.1130609115421608e-12,0.00308373270094428,-2.717796488936804,0.002471571814479607,0.012699626001882852,-1.3833104862053736,2.737304571191309e-15,0.031702945575833905,0.6303252583324888,0.8726604592119256,0.018948171522362188,-0.132779484756834,1
ENSMUSG00000022762,Ncam2,2.6229773590453433,0.9312288128372412,0.010023243078127369,1.0365488820598834,-0.5327420425347119,0.09151321818761635,0.20723078459458782,-2.8129423204622093,0.5299850940413469,2.5917880338526524,0.879198409412326,0.10888628449373558,0.3223818431963764,-2.161658324902488,1,4.8606113986256885,1.7609495396165076,0.5016630053850112,1.7056208961008485,0.26485363065337975,0.5473202581300987,4.098135285770957,1.5220892648273239,0.6315523875245564,0.1622489488389724,-3.1693478215942283,0.150843008238633,0.09059621760791489,-3.960437566618948,1,3.5406693288077298,1.3539347693624582,0.00508227170743973,1.2072692514923609,-0.5795243896680315,0.0009710255954767274,2.129285108311463,0.5623977379558546,1,0.9262192230178334,-0.6581350184464674,0.7595758533001344
ENSMUSG00000022037,Clu,0.9654108771233668,0.9348094082286265,0.010155687223324723,0.04739480269551521,-3.6431374816523077,4.596287712850995e-24,0.4905408161362298,-0.11645843593525629,1,6.487111443430464,4.298568285127869,5.8154025636689005e-52,0.3223818431963764,-0.7153885399411802,0.9955561301950733,0.5287997497759691,-0.006397220851854124,1,0.11027652121792668,-2.38894356834894,2.7107064386844305e-11,0.2432981688967118,-1.1313332839274386,1,2.3326095414799632,2.192159878449,0.0010722984886562268,0.26046412562275534,-1.0194050679685653,1,0.14928894193394956,-1.8618141780496904,0.028864414476656382,0.3322066512080275,-1.3163069219898456,5.089890419034838e-15,0.2409423863763377,-1.146604558062672,1,0.1674773870041045,-1.6912632419437386,0.12418179852574042
ENSMUSG00000022708,Zbtb20,7.241811227150713,0.9285149976677955,0.010204632362766829,0.4082373044928441,-3.4483708088108393,1.557045666348037e-22,4.952531874023533,0.3093569915501875,1,10.198077017566954,1.4264532270507175,0.0012803956151228538,3.3685094954456027,-0.2523059725564516,1,6.212793407185244,0.6359138893910459,1,3.546398751248996,-0.19300222640013254,0.7792850719804014,2.6586211197987457,-0.5952183259424517,1,7.950647936181224,1.0061436102770358,0.43201223505865655,7.762963396278208,0.9542195566109193,1,4.169206611676667,0.059993520768063524,1,4.160082640691985,0.14118426667109563,0.503239083804275,1.2168166929197342,-1.7276590878939713,0.7284881019698024,1.072507256921662,-1.9282318965930814,0.025970983801554496
ENSMUSG00000045078,Rnf216,0.6576343553949154,0.9230856124029808,0.011000961602338778,0.17390682582697015,-1.160776287190744,0.00017937379567656238,0.29977494319436265,-0.28395031465726506,1,0.36292432526668633,-0.0075104849505376325,1,1.0128374443728676,1.4783076946414269,0.7152948020315019,0.5420801087886076,0.5757291182962098,1,0.30680522691101,-0.27474518880718546,0.6141351769684387,0.376719745388457,0.048105426127472484,1,0.3851727123407184,0.08016766661821939,1,0.3680471340321543,0.019563278392761285,1,0.4317225781321992,0.25107039901954,0.8991790008227952,0.3774778110295026,0.1249955783826564,0.557479181086116,0.317605872950627,-0.2000313857349254,1,0.3365847242466918,-0.11874958499527843,1
ENSMUSG00000002233,Rhoc,0.050278970107755304,0.9242752214226861,0.01103127386250991,0.003870890259992278,-2.9815122829926484,2.661890468120103e-15,1.0673804795556852,5.87725565527714,3.0710730424200837e-50,0.04536554065833579,0.7363131485570733,0.18951862953206705,0.06853787217560758,1.3490028211124443,0.851218546074827,0.12314514720810239,2.175313295553306,0.1339026761665853,0.004976087565874421,-2.5969430793638892,5.998646448506908e-11,0.008502355364670035,-1.6173272674357797,1,0.23730594179218123,3.2244084513433457,1.7656776897151117e-09,0.6001999416524362,4.485339136447946,9.67324776645217e-05,0.0649397827610619,1.2803109302330524,0.008846264687421664,0.00996690703629664,-2.450049623710698,1.1610704880864064e-44,0.0034585031537273355,-2.802948347006004,0.7061455339387241,0.004889850715448307,-2.4859460401241735,0.017692214935136445
ENSMUSG00000037815,Ctnna1,0.33683266568565057,0.9231491658682442,0.011243516515203783,0.008921929989494396,-4.544547359205101,4.126929791314062e-31,1.0333151451017804,2.5296731816249625,0.0003362752145086513,0.3709678608444055,1.0385474767152751,0.04092566045542046,0.36553531826990715,0.9770275092501899,0.9392647372113022,0.22818071394442502,0.29526294901836936,1,0.018406173361944094,-3.4756170649525715,1.0070077018046094e-18,0.07717522561777417,-1.2716228273998245,1,0.6696701766483902,1.8865813965737037,0.011082318683496996,0.5577329646487261,1.5859724084875573,0.9646493194534462,0.38056889450477055,1.071932034908575,0.04452361843334776,0.1949251091277855,0.15575002561034923,0.46026148581683896,0.07435781780513771,-1.3273303587555603,1,0.12856232506032841,-0.5496582722205807,1
ENSMUSG00000032035,Ets1,0.03579644067454318,0.949111789504351,0.01148738247639273,0.0009441195756078726,-4.467565917068853,6.538412447955249e-23,1.2025063062228412,7.147707505891414,4.0798779495811074e-94,0.0048261213466314675,-2.010092391137553,0.01988439114391725,0.47214978609863006,4.666800683627178,5.543873624057873e-06,0.12193784184331707,2.6843827607867903,0.026627945789245353,0.0009631137224273072,-4.410770141165141,1.3967852019655977e-19,0.0013080546714876978,-3.331074232726823,1,0.1626983919105485,3.188900180699034,1.0716237265614991e-08,0.8861442534774175,5.624821628520598,4.5011556668606404e-10,0.0012697722886241155,-3.794539017789342,0.00012214030145278542,0.001149687590699701,-5.339150989959971,7.024327380719439e-138,0.004034920346015224,-2.0977970228627436,0.9603822950527788,0.0042786193760172685,-2.157323872198165,0.06096686717994377
ENSMUSG00000027508,Pag1,0.5634523715336491,0.9090369548674624,0.012794174644115905,0.07883398456325737,-2.129481101818059,5.834528503497156e-11,0.06358862431395572,-2.308878440244419,0.7208919838041963,0.6849874897985596,1.1777922069930573,0.014115843813417482,3.9091971537198402,3.663811268787475,0.004702216232859432,0.3006190358315441,-0.06527041946709633,1,0.19214118762424778,-0.7748915426438103,0.0344681885596489,0.21844513013844552,-0.5299154604596008,1,0.17842889941571202,-0.826049312216347,1,0.26612638922325,-0.23407348479857504,1,0.18901467496376118,-0.754556816731931,0.46627816977888337,0.3295358384973251,0.16302427557783172,0.4350055354802994,0.38043534691000686,0.274807175336206,1,0.47431551939848576,0.6086997970972798,0.5712024007247933
ENSMUSG00000034520,Gjc1,0.048821608655356605,0.9195769624634824,0.013156294447190022,0.0016050032785333835,-4.20210477384052,6.780437308484071e-23,0.9271448527204437,5.628730666852571,1.7160087398903143e-41,0.03217414231087645,0.2589396237604715,0.7907369142540057,0.005076879420415377,-1.8420585832508731,1,0.0036219160943559525,-2.500294699663124,1,0.06554523944296951,1.5127323051084236,1.4106877615811474e-08,0.02289095675103471,-0.21031177742815998,1,0.04224764872815348,0.6600875099303831,0.6328747848000373,2.3583327896060347,6.688246047138656,4.108532210977017e-21,0.0007255841649280659,-4.947477104812736,1.6348601028227438e-06,0.004368812844658864,-3.8005139005602206,4.428004750245614e-90,0.016139681384060897,-0.7079366916134919,1,0.005501082054879345,-2.283269165945989,0.037327690548802854
ENSMUSG00000025915,Sgk3,0.2732552723247571,0.9108474896244727,0.013867936506610083,0.042674204817475844,-1.9638823437833999,1.7419739517736348e-09,0.173165450140683,0.1863551565114161,1,0.1711664370938627,0.17091806596288261,0.9926475952590615,0.6295330481315068,2.0543371424342114,0.37763055302313125,0.26922909634712583,0.8268795100765545,1,0.11969363317054924,-0.3854053983149841,0.4112230670980422,0.23610386820352944,0.6373796754651786,1,0.3694422048355549,1.299474787364546,0.13070182408344275,0.05379150420469947,-1.4378805488443525,1,2.232078287359963,4.625037141157738,4.1239212900994154e-58,0.058766723386150105,-2.3131363039533444,2.2287777838297012e-42,0.14813921841798752,-0.040187687106820746,1,0.11104035999663864,-0.4685214542175391,1
ENSMUSG00000030849,Fgfr2,2.600934767077813,0.8951663002231329,0.014298060120104964,0.921979971559868,-0.737205671443116,0.016951969580650754,0.6097694867248968,-1.275001913023402,0.8522852656517034,2.3636733648685384,0.7171104501724922,0.24069442374145342,1.091529075389306,-0.42869215008507444,0.95505582578584,1.3811573373144033,-0.08894302338158622,1,1.1613546302935946,-0.3708000842109217,0.42711761917352303,1.6474948587387555,0.16737350910244275,1,1.5982195625246145,0.12377847193811553,1,0.7559121906660399,-0.9576671969736567,1,4.338449118146138,1.6501578066882001,0.00024931116771201913,1.3361492304097973,-0.3162694887890395,0.09016490152273346,1.3880125990292371,-0.08190443373640544,1,1.459212951001699,-0.00909998014476232,1
ENSMUSG00000037736,Limch1,1.5467159264489,0.89135079710121,0.01490905840293823,0.5058592686106982,-0.8654250588734171,0.004967568921217019,1.0832776356341742,0.310966268843727,1,1.665333606010965,0.9730178123495361,0.06218938550552054,0.154844822322669,-2.48137476240983,1,0.4406664581466409,-0.9907756452821872,1,0.6542217491177047,-0.45903969396241096,0.28236847490660477,0.8201502790227865,-0.09416903869600704,1,0.13528236454440634,-2.7038427083063223,0.2680260635353011,0.11607640381014096,-2.8861011508057333,1,2.6614427169561456,1.6955496445361842,0.0001478472223664117,0.820523189731679,-0.22058858980051535,0.256393826893833,0.9914375707351695,0.18177613911106275,1,0.4818540392514686,-0.8777612243877898,0.5255797837941288
ENSMUSG00000028691,Prdx1,0.5515202246421348,0.8931413800120133,0.015036305477751673,0.042579792859915054,-3.019480910529536,1.8775691715092866e-18,2.151225870764091,2.868526930964096,9.011866363262622e-06,0.7729837690188067,1.3844936324843595,0.0020966331120513895,0.464534466968007,0.5811305511950591,0.9392647372113022,0.516726696128116,0.7348664331865932,1,0.24152751905760358,-0.40304806349907385,0.374872576467482,0.23217970418906636,-0.4249710770115107,1,0.7923681351886658,1.3726938139197862,0.15554241465929008,1.3362942097167447,2.1076929873247106,0.5808019776097522,1.7983603527742114,2.750748064737671,6.162209415632116e-14,0.2189005172692231,-1.0373335314871739,8.925835040283696e-10,0.18272424995526088,-0.7724629407273145,1,0.16095758605017343,-0.9705690952497004,0.6095198500069453
ENSMUSG00000095041,AC149090.1,3.0652865598483503,0.8812728280029489,0.016434056498810006,1.1266650955516548,-0.6943737897654576,0.024918843274439936,1.0111726777067422,-0.7930876050368839,1,1.159395218172433,-0.6064240582678334,0.5898273790467564,4.6884981447536,1.427906710314971,0.9392647372113022,2.0089561270027683,0.20310716756365,1,2.466908787361722,0.5660765020375613,0.07980074276756621,2.879028331944423,0.7291920106435068,1,0.9775386806780193,-0.8437067787294812,0.9201678794539684,0.7445876634650506,-1.2290575558498125,1,1.1063344554740686,-0.6734084634186839,0.5506159763680178,1.6382605979935856,-0.21667653130793652,0.26602559741839615,2.778330866827626,0.6781803827018669,0.9565992683371911,2.322882833617756,0.4250865456369788,0.821789956151885
ENSMUSG00000056608,Chd9,2.3776852095884866,0.8804454248849212,0.016530536633286547,0.8928538826523651,-0.6618378520245103,0.032973589886122784,0.41105503574378516,-1.7285392399925792,0.9697681623277711,2.549961648848513,0.9564957133081917,0.06877762953145379,2.9953588580450723,1.146228198979689,0.9392647372113022,1.2797436866724365,-0.08258790269508248,1,0.8706548050742857,-0.6928739054677311,0.06414099189593744,0.9718846209153594,-0.48214146961331894,1,1.3892285342417277,0.03682978567886325,1,1.0277008434897845,-0.399052527901478,1,0.6896677487641266,-0.9946965135375632,0.2542379196207664,1.4359951757867175,0.21912465741166137,0.2713641222634497,0.9995074114271999,-0.4419143764214826,1,0.7261428312440735,-0.9169731231256748,0.4851356547844282
ENSMUSG00000025026,Add3,0.8440855362111747,0.8730586536033923,0.017979569657177414,0.7037939376368886,0.6284056536570303,0.017468727327245876,0.6177180647641413,0.3589629641238714,1,0.986459203251472,1.0819308407773052,0.029298686759704685,0.4213809918944763,-0.1925229524281855,0.9408166318128313,0.2982044251019734,-0.6943047207133486,1,0.19636818673934542,-1.3892225750482226,5.447780320558856e-05,0.3727955813739939,-0.3749793296252504,1,1.2997893629980837,1.4570750913213006,0.11017406168410934,0.32841128882869147,-0.5493255378491102,1,0.7232260163920498,0.603938509719137,0.4063889692083398,0.41853934551887734,-0.46747320025337546,0.009107806180778126,0.20174601730076122,-1.2641932021500457,1,0.1568827104539665,-1.6466944229561489,0.13559015835824348
ENSMUSG00000031748,Gnao1,1.81131811515004,0.8621658305933221,0.019713058162631397,1.1581986893769578,0.17031363950185574,0.6050854966807108,0.2509479638104324,-2.063989118040514,0.8181470365232989,0.7346965396688637,-0.5207577296520313,0.6951825086347382,0.2868436872534688,-1.8564295050706838,1,1.0588068049167234,0.020794099292224866,1,0.4164396723139851,-1.4172884785956055,3.743617959343013e-05,0.5232218685950791,-1.0011303895800023,1,0.2800030335919108,-1.9089555784349066,0.5949063461764897,0.3680471340321543,-1.4984457187222948,1,3.051444205604981,1.633383134122747,0.00030490156163050605,1.0180218303124924,-0.08743512773954544,0.6846596639499742,0.6617269367464969,-0.6617806233890283,1,0.9816375311262476,-0.09065179262439213,1
ENSMUSG00000041889,Shisa4,0.46180141022883947,0.8584771220896736,0.020865911470441513,0.028701235098479327,-3.3675543186139745,8.433615222825823e-21,0.06983393563050494,-1.9324816608100688,0.8769730553761341,0.41536817723341496,0.66687947291362,0.29916405264858037,0.08630695014706141,-1.5917034476326783,1,0.5384581926942517,1.0214132282828765,0.8967945921132933,0.07758416097331086,-1.8885058714389955,6.006798355979197e-08,0.20863472010228779,-0.35338576305554237,1,0.1087652233214164,-1.2989850777266687,0.9124063886485702,0.045298108803957446,-2.4767113029815326,1,1.6666668268397673,2.890410386283345,6.849197369686408e-16,0.25526602013812444,-0.15241223090053158,0.4591235214856197,0.3060775291048692,0.20236699151873916,1,0.21230101856238065,-0.3359920343322209,1
ENSMUSG00000038718,Pbx3,0.7650236774185449,0.8554963155278442,0.021421897096386297,0.3462086483754069,-0.39347900158222693,0.23166338377242485,0.29125860958088645,-0.6065275456900339,1,0.45349453587180355,0.03636947053194084,1,0.8681463808910295,0.9751921218354371,0.9392647372113022,0.5746773536378111,0.3797361478164393,1,0.8292409150099115,1.050606588309662,0.00010603958940953456,0.6141316682634741,0.4775017446860954,1,1.15956312466634,1.4172727334042108,0.13051992350644992,0.24630846662151862,-0.8345138753576493,1,0.39018288469006746,-0.18675337047679408,1,0.28023192835770333,-1.285908479741054,1.7809276709308722e-14,0.8911409792770767,1.023137667945712,0.7006161776663955,1.9280273883453054,2.257629858991083,2.037763758196972e-07
ENSMUSG00000040003,Magi2,13.491068220127133,0.8467011987975264,0.02267431452635292,16.3864697961017,1.2745556165631031,1.0876671034676596e-07,0.7710120698067131,-3.359485780135639,0.07769801406663282,9.395171296199033,0.2690005788462493,0.8571938300245247,0.9087614162543525,-3.112709414434659,1,6.855079861251033,-0.19750811061595241,1,8.416062250795198,0.1121550586198028,0.8765776525687896,9.077245392788878,0.21086185592120188,1,2.815311400352696,-1.4904732131693725,0.523466784794024,0.5662263600494681,-3.792324500108365,1,19.18789184548147,1.3533705689824012,0.005055248571278037,5.2548416958083335,-1.1537034798001002,6.244819607908952e-12,7.536654789164151,-0.05971943859171258,1,7.067260490281476,-0.15530933651522716,1
ENSMUSG00000069662,Marcks,0.18745311681478338,0.8482429373671723,0.023916468808903565,0.014728265379482812,-3.0321730139522716,1.6983588181192092e-17,0.2322120298607847,1.1093152258706191,0.35400546247797526,0.3589025574778268,1.8366502024190672,6.489475883446803e-06,1.0483756003157754,3.2918445576845956,0.014851220109361931,1.2797436866724365,3.6229094818688643,3.06629574417255e-05,0.020974476621750247,-2.4961504176512244,2.0861045006602503e-11,0.044473858830581726,-1.2800105665074448,1,0.19415940692087555,0.8491687918494399,0.4325154254163169,0.6992895546610931,2.698090046888999,0.21694315467810057,0.03990712907104363,-1.4703838195319152,0.10794209366346529,0.10953869614158845,0.018078785393042196,0.9741744157823605,0.07781632095886504,-0.4800738345089335,1,0.05664077078727622,-0.957744588840757,0.6274775100517007
ENSMUSG00000027199,Gatm,0.31852456243989186,0.8513096462631526,0.02418195231731762,0.011376640886074865,-4.177187994443284,2.6818344906166326e-27,2.079688668410891,3.637790016986087,5.790389160395368e-11,0.20671886434738118,0.16829563030839445,0.9943975937727664,0.3985350345026071,1.1176116969942822,0.9055124306017317,0.4648125654423472,1.3422049974030352,0.6459642390074088,0.018994742858983005,-3.4136110192394975,6.701395346518533e-18,0.0856775809824442,-1.1053463308726226,1,0.2121371297839196,0.2038609379884586,0.9564833912058354,0.8918065170779123,2.28149492121363,0.46912698869293157,3.662748864556877,5.506833783961543,9.290197318729315e-97,0.03694034666425117,-3.4504496601914925,2.386952852878975e-87,0.0374671174987128,-2.291781834192813,0.8600970711109669,0.013447089467482845,-3.7944701757286077,9.290401416130576e-05
ENSMUSG00000085631,9630028H03Rik,0.6429696557801534,0.8458389073612673,0.024654926833636525,1.9866164109940856,3.5362177666092864,7.522448034610647e-69,0.28785207613549596,-0.37993545301456977,1,0.9480111031899746,1.4178216848787046,0.0016097715268005696,0.017769077971453818,-4.210596000207875,1,0.3923742435552282,0.07106536371982641,1,0.5454969111192443,0.6175952831864693,0.05194915836052492,0.32962977721489983,-0.18280014426837243,1,0.0525848393744038,-2.834479971096327,0.23937398603383603,0.022649054401978723,-3.8833240046248023,1,0.012153534762545104,-4.964856219946708,2.880695353972904e-08,0.031200752461450352,-4.8217725484143665,5.549311681010149e-154,0.15217413876400276,-1.3017097798469512,1,0.06682795977779353,-2.512731270612589,0.009336827031736437
ENSMUSG00000020859,Spag9,2.112991935796572,0.8271704233876713,0.027164934995061014,0.5609486458474175,-1.2458837416447839,5.879319176559926e-05,1.717460612051036,0.46970197450182294,1,1.4930410739362217,0.27260402436145253,0.8535615781085217,1.198143543218029,-0.05530650817375604,0.9392647372113022,1.505509789887291,0.2756071251407326,1,1.0105738264158084,-0.32959144117543837,0.5082173428789091,1.2576945666354213,0.015322942923779004,1,1.1555181370221552,-0.10816251630175805,1,1.1381149836994309,-0.12946953180487522,1,1.4774707558347742,0.2557797347151759,0.8914696312346135,1.29881091496415,0.15852500029674418,0.4481274286745725,1.2623536511104774,0.020745015631778274,1,1.1368902913417314,-0.13364456685761386,1
